#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
597,7917.087000,-0.3350677
598,7917.088000,-0.8764858
599,7917.089000,-0.9621105
600,7917.090000,-1.098587
601,7917.091000,-0.8790779
602,7917.092000,-0.4769611
603,7917.093000,0.1807518
604,7917.094000,0.8118811
605,7917.095000,0.6748466
606,7917.096000,0.3834715
607,7917.097000,0.1905241
608,7917.098000,-0.27075
609,7917.099000,-0.7558022
610,7917.100000,-0.9624691
611,7917.101000,-0.8112888
612,7917.102000,-0.4533768
613,7917.103000,0.2371912
614,7917.104000,0.6540308
615,7917.105000,0.7675705
616,7917.106000,0.749114
617,7917.107000,0.434823
618,7917.108000,0.1624393
619,7917.109000,-0.3136921
620,7917.110000,-0.5017567
621,7917.111000,-0.4922619
622,7917.112000,-0.3414669
623,7917.113000,0.01993752
624,7917.114000,0.1891642
625,7917.115000,0.1442757
626,7917.116000,0.1702805
627,7917.117000,0.174036
628,7917.118000,0.1721668
629,7917.119000,0.07705879
630,7917.120000,-0.06606674
631,7917.121000,-0.3021355
632,7917.122000,-0.4224434
633,7917.123000,-0.4225101
634,7917.124000,-0.4099426
635,7917.125000,-0.3366261
636,7917.126000,-0.1415901
637,7917.127000,0.1788387
638,7917.128000,0.3485174
639,7917.129000,0.4654074
640,7917.130000,0.3383446
641,7917.131000,-0.07392693
642,7917.132000,-0.1364708
643,7917.133000,-0.307251
644,7917.134000,-0.2978916
645,7917.135000,-0.1634369
646,7917.136000,-0.0188961
647,7917.137000,0.1523457
648,7917.138000,0.01429749
649,7917.139000,0.113451
650,7917.140000,0.03611183
651,7917.141000,-0.04224014
652,7917.142000,-0.08530998
653,7917.143000,-0.08036995
654,7917.144000,-0.08201027
655,7917.145000,-0.07019997
656,7917.146000,-0.08279037
657,7917.147000,-0.1269569
658,7917.148000,-0.1673813
659,7917.149000,-0.2143459
660,7917.150000,-0.2368431
661,7917.151000,-0.2277851
662,7917.152000,-0.2097778
663,7917.153000,-0.1729736
664,7917.154000,0.001983643
665,7917.155000,0.3268318
666,7917.156000,0.6575737
667,7917.157000,1.02007
668,7917.158000,0.7732182
669,7917.159000,-0.1737804
670,7917.160000,-0.6432877
671,7917.161000,-0.7447891
672,7917.162000,-0.8349495
673,7917.163000,-0.686718
674,7917.164000,-0.3212452
675,7917.165000,0.2836285
676,7917.166000,0.5648842
677,7917.167000,0.4816093
678,7917.168000,0.3616362
679,7917.169000,0.05875397
680,7917.170000,-0.1828289
681,7917.171000,-0.3312798
682,7917.172000,-0.411171
683,7917.173000,-0.3454342
684,7917.174000,-0.2096367
685,7917.175000,0.02705002
686,7917.176000,0.2093601
687,7917.177000,0.3214741
688,7917.178000,0.119463
689,7917.179000,0.3053198
690,7917.180000,0.1264648
691,7917.181000,-0.1633396
692,7917.182000,-0.2730141
693,7917.183000,-0.2067795
694,7917.184000,-0.1467514
695,7917.185000,-0.02083778
696,7917.186000,0.0333252
697,7917.187000,-0.008548737
698,7917.188000,0.005407333
699,7917.189000,0.04159927
700,7917.190000,-0.05690002
701,7917.191000,-0.04016113
702,7917.192000,0.08187103
703,7917.193000,0.003505707
704,7917.194000,0.007316589
705,7917.195000,-0.04315758
706,7917.196000,0.01361847
707,7917.197000,-0.01995468
708,7917.198000,-0.006284714
709,7917.199000,-0.004793167
710,7917.200000,0.008441925
711,7917.201000,0.03149796
712,7917.202000,0.02392006
713,7917.203000,-0.01538849
714,7917.204000,-0.06079674
715,7917.205000,-0.1218033
716,7917.206000,-0.07142067
717,7917.207000,0.1050529
718,7917.208000,0.1998253
719,7917.209000,-0.03226852
720,7917.210000,-0.05517769
721,7917.211000,-0.01120949
722,7917.212000,-0.06939507
723,7917.213000,0.02668571
724,7917.214000,0.03154182
725,7917.215000,0.0121727
726,7917.216000,0.0221138
727,7917.217000,0.04803467
728,7917.218000,0.04695129
729,7917.219000,0.0249157
730,7917.220000,-0.05594063
731,7917.221000,-0.2088013
732,7917.222000,0.0303421
733,7917.223000,0.1546822
734,7917.224000,0.2081652
735,7917.225000,0.03608894
736,7917.226000,-0.01738358
737,7917.227000,-0.01602173
738,7917.228000,-0.07994461
739,7917.229000,-0.1683254
740,7917.230000,-0.07220459
741,7917.231000,0.2163935
742,7917.232000,0.2177153
743,7917.233000,-0.05265808
744,7917.234000,-0.1069298
745,7917.235000,-0.02028847
746,7917.236000,-0.01067162
747,7917.237000,-0.005527496
748,7917.238000,0.001461029
749,7917.239000,-0.01237679
750,7917.240000,-0.01391792
751,7917.241000,-0.007614136
752,7917.242000,0.01060295
753,7917.243000,0.04678535
754,7917.244000,0.01589584
755,7917.245000,-0.08643723
756,7917.246000,0.1785431
757,7917.247000,0.007940292
758,7917.248000,0.07278442
759,7917.249000,0.1074371
760,7917.250000,0.07089806
761,7917.251000,0.07613754
762,7917.252000,0.1263733
763,7917.253000,0.2620087
764,7917.254000,0.003583908
765,7917.255000,0.04766846
766,7917.256000,0.210742
767,7917.257000,-0.07201195
768,7917.258000,-0.1121063
769,7917.259000,-0.180006
770,7917.260000,-0.2738724
771,7917.261000,-0.3805599
772,7917.262000,-0.3620338
773,7917.263000,-0.208292
774,7917.264000,0.02348518
775,7917.265000,0.3723717
776,7917.266000,0.6042585
777,7917.267000,0.701808
778,7917.268000,0.5769234
779,7917.269000,0.1467171
780,7917.270000,-0.2458057
781,7917.271000,-0.6380596
782,7917.272000,-0.5713024
783,7917.273000,0.07286835
784,7917.274000,0.2943716
785,7917.275000,0.1847229
786,7917.276000,0.1767836
787,7917.277000,0.09195328
788,7917.278000,-0.1385231
789,7917.279000,-0.04282951
790,7917.280000,-0.04224777
791,7917.281000,0.04440308
792,7917.282000,0.06097794
793,7917.283000,-0.001800537
794,7917.284000,0.01598358
795,7917.285000,0.09000587
796,7917.286000,-0.03031349
797,7917.287000,0.05409431
798,7917.288000,0.03260612
799,7917.289000,0.02949333
800,7917.290000,0.02618599
801,7917.291000,0.02267838
802,7917.292000,0.02495575
803,7917.293000,0.03417587
804,7917.294000,0.01130676
805,7917.295000,-0.04512978
806,7917.296000,0.07101059
807,7917.297000,-0.0046978
808,7917.298000,-0.002193451
