#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
602,7840.363000,-0.1408005
603,7840.364000,-0.1414108
604,7840.365000,-0.142334
605,7840.366000,-0.1432571
606,7840.367000,-0.1441879
607,7840.368000,-0.1452408
608,7840.369000,-0.1463623
609,7840.370000,-0.1477966
610,7840.371000,-0.1495895
611,7840.372000,-0.1515274
612,7840.373000,-0.1536865
613,7840.374000,-0.1557541
614,7840.375000,-0.1576691
615,7840.376000,-0.1596527
616,7840.377000,-0.1615982
617,7840.378000,-0.1636658
618,7840.379000,-0.1658478
619,7840.380000,-0.1679993
620,7840.381000,-0.170166
621,7840.382000,-0.1726303
622,7840.383000,-0.1754227
623,7840.384000,-0.1784058
624,7840.385000,-0.1816559
625,7840.386000,-0.1849442
626,7840.387000,-0.1882706
627,7840.388000,-0.191803
628,7840.389000,-0.1955032
629,7840.390000,-0.1970291
630,7840.391000,-0.1961746
631,7840.392000,-0.1940002
632,7840.393000,-0.189827
633,7840.394000,-0.1850204
634,7840.395000,-0.1796265
635,7840.396000,-0.1723633
636,7840.397000,-0.1634598
637,7840.398000,-0.154541
638,7840.399000,-0.1455383
639,7840.400000,-0.1358109
640,7840.401000,-0.1257019
641,7840.402000,-0.1139145
642,7840.403000,-0.100296
643,7840.404000,-0.08580017
644,7840.405000,-0.07009888
645,7840.406000,-0.05903625
646,7840.407000,-0.05327606
647,7840.408000,-0.04983521
648,7840.409000,-0.05038452
649,7840.410000,-0.05179596
650,7840.411000,-0.05389404
651,7840.412000,-0.05979156
652,7840.413000,-0.06891632
653,7840.414000,-0.07668304
654,7840.415000,-0.08315277
655,7840.416000,-0.09022522
656,7840.417000,-0.09680939
657,7840.418000,-0.1064987
658,7840.419000,-0.1195831
659,7840.420000,-0.1334152
660,7840.421000,-0.1488571
661,7840.422000,-0.15979
662,7840.423000,-0.1653442
663,7840.424000,-0.1690369
664,7840.425000,-0.1690445
665,7840.426000,-0.1683197
666,7840.427000,-0.1670761
667,7840.428000,-0.1621933
668,7840.429000,-0.1542053
669,7840.430000,-0.1485901
670,7840.431000,-0.1453171
