#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
529,7621.171000,-0.1790934
530,7621.172000,-0.1779264
531,7621.173000,-0.1880391
532,7621.174000,-0.2138582
533,7621.175000,-0.2518899
534,7621.176000,-0.3333035
535,7621.177000,-0.4596795
536,7621.178000,-0.4828
537,7621.179000,-0.4543578
538,7621.180000,-0.4070084
539,7621.181000,-0.2983972
540,7621.182000,-0.2597403
541,7621.183000,-0.2919405
542,7621.184000,-0.348313
543,7621.185000,-0.402816
544,7621.186000,-0.4453347
545,7621.187000,-0.4469116
546,7621.188000,-0.456996
547,7621.189000,-0.4601214
548,7621.190000,-0.4834194
549,7621.191000,-0.4919326
550,7621.192000,-0.5043606
551,7621.193000,-0.5095973
552,7621.194000,-0.5210943
553,7621.195000,-0.5375428
554,7621.196000,-0.558822
555,7621.197000,-0.5816969
556,7621.198000,-0.572689
557,7621.199000,-0.5264235
558,7621.200000,-0.5337017
559,7621.201000,-0.5912526
560,7621.202000,-0.5908636
561,7621.203000,-0.5447775
562,7621.204000,-0.5152381
563,7621.205000,-0.4851077
564,7621.206000,-0.4961967
565,7621.207000,-0.6174361
566,7621.208000,-0.6552809
567,7621.209000,-0.5673352
568,7621.210000,-0.5601439
569,7621.211000,-0.6546766
570,7621.212000,-0.6260022
571,7621.213000,-0.5035315
572,7621.214000,-0.4909525
573,7621.215000,-0.5638245
574,7621.216000,-0.6227087
575,7621.217000,-0.7019675
576,7621.218000,-0.7357937
577,7621.219000,-0.7079748
578,7621.220000,-0.6778255
579,7621.221000,-0.625311
580,7621.222000,-0.6019621
581,7621.223000,-0.6175702
582,7621.224000,-0.6635014
583,7621.225000,-0.7081693
584,7621.226000,-0.7086225
585,7621.227000,-0.7336484
586,7621.228000,-0.7412665
587,7621.229000,-0.7528806
588,7621.230000,-0.7640168
589,7621.231000,-0.7778045
590,7621.232000,-0.7870126
591,7621.233000,-0.7924137
592,7621.234000,-0.7928745
593,7621.235000,-0.7868389
594,7621.236000,-0.7742466
595,7621.237000,-0.7539211
596,7621.238000,-0.7929594
597,7621.239000,-0.8835396
598,7621.240000,-0.9635198
599,7621.241000,-1.040807
600,7621.242000,-1.038564
601,7621.243000,-1.064592
602,7621.244000,-1.053788
603,7621.245000,-0.9683184
604,7621.246000,-0.9949419
605,7621.247000,-1.003763
606,7621.248000,-1.057981
607,7621.249000,-1.152249
608,7621.250000,-1.082795
609,7621.251000,-1.043608
610,7621.252000,-0.9738592
611,7621.253000,-0.843897
612,7621.254000,-0.850973
613,7621.255000,-0.9903322
614,7621.256000,-1.310978
615,7621.257000,-1.447937
616,7621.258000,-1.576559
617,7621.259000,-1.520275
618,7621.260000,-1.408699
619,7621.261000,-1.18539
620,7621.262000,-1.07174
621,7621.263000,-1.086608
622,7621.264000,-1.06399
623,7621.265000,-1.07358
624,7621.266000,-1.061841
625,7621.267000,-1.017267
626,7621.268000,-1.01116
627,7621.269000,-1.032458
628,7621.270000,-1.013832
629,7621.271000,-0.9615426
630,7621.272000,-1.152632
631,7621.273000,-1.126694
632,7621.274000,-1.0898
633,7621.275000,-1.091911
634,7621.276000,-1.064014
635,7621.277000,-0.9751622
636,7621.278000,-0.9054646
637,7621.279000,-0.8781103
638,7621.280000,-0.7973822
639,7621.281000,-0.6876974
640,7621.282000,-0.7275572
641,7621.283000,-0.650691
642,7621.284000,-0.6716511
643,7621.285000,-0.7118971
644,7621.286000,-0.6923459
645,7621.287000,-0.651453
646,7621.288000,-0.6361102
647,7621.289000,-0.5659198
648,7621.290000,-0.5438984
649,7621.291000,-0.5497357
650,7621.292000,-0.5366542
651,7621.293000,-0.5134809
652,7621.294000,-0.5775602
653,7621.295000,-0.5236352
654,7621.296000,-0.5310323
655,7621.297000,-0.5288776
656,7621.298000,-0.5291297
657,7621.299000,-0.5334939
658,7621.300000,-0.5520216
659,7621.301000,-0.5868109
660,7621.302000,-0.5518687
661,7621.303000,-0.5549015
662,7621.304000,-0.5900005
663,7621.305000,-0.5511624
664,7621.306000,-0.5643873
665,7621.307000,-0.585489
