2008-12-08,3.644286
2008-12-09,4.012857
2008-12-10,4.068572
2008-12-11,4.02
2008-12-12,4.072857
2008-12-15,4.07
2008-12-16,4.092857
2008-12-17,4.112857
2008-12-18,4.034286
2008-12-19,3.955714
2008-12-22,3.988571
2008-12-23,3.878572
2008-12-24,3.915714
2008-12-26,4.065714
2008-12-29,3.99
2008-12-30,4.094285
2008-12-31,4.27
2009-01-02,4.267143
2009-01-05,4.562857
2009-01-06,4.705714
2009-01-07,4.672857
2009-01-08,4.735714
2009-01-09,4.608572
2009-01-12,4.458571
2009-01-13,4.42
2009-01-14,4.22
2009-01-15,4.517143
2009-01-16,4.465714
2009-01-20,4.261428
2009-01-21,4.384286
2009-01-22,4.405715
2009-01-23,4.348571
2009-01-26,4.307143
2009-01-27,4.974286
2009-01-28,5.165714
2009-01-29,5.268571
2009-01-30,5.162857
2009-02-02,5.278572
2009-02-03,5.248571
2009-02-04,5.264286
2009-02-05,5.352857
2009-02-06,5.285714
2009-02-09,5.277143
2009-02-10,5.167143
2009-02-11,5.167143
2009-02-12,5.418571
2009-02-13,5.505714
2009-02-17,5.317143
2009-02-18,5.285714
2009-02-19,5.298572
2009-02-20,5.257143
2009-02-23,5.082857
2009-02-24,5.151429
2009-02-25,5.112857
2009-02-26,5.111429
2009-02-27,5.177143
2009-03-02,4.907143
2009-03-03,5.194286
2009-03-04,5.387143
2009-03-05,5.414286
2009-03-06,5.454286
2009-03-09,5.5
2009-03-10,5.5
2009-03-11,5.355714
2009-03-12,5.708571
2009-03-13,5.624286
2009-03-16,5.522857
2009-03-17,5.827143
2009-03-18,5.945714
2009-03-19,5.93
2009-03-20,5.95
2009-03-23,6.2
2009-03-24,6.202857
2009-03-25,5.937143
2009-03-26,5.964286
2009-03-27,5.668571
2009-03-30,6.004286
2009-03-31,6.131429
2009-04-01,6.124286
2009-04-02,6.161428
2009-04-03,6.152857
2009-04-06,6.357143
2009-04-07,6.242857
2009-04-08,6.325714
2009-04-09,6.707143
2009-04-13,7.06
2009-04-14,6.828571
2009-04-15,6.655715
2009-04-16,6.895714
2009-04-17,6.975714
2009-04-20,7.087143
2009-04-21,6.657143
2009-04-22,6.554286
2009-04-23,6.474286
2009-04-24,6.104286
2009-04-27,6.624286
2009-04-28,6.597143
2009-04-29,6.461429
2009-04-30,6.472857
2009-05-01,6.354286
2009-05-04,6.42
2009-05-05,6.444286
2009-05-06,6.141428
2009-05-07,5.71
2009-05-08,5.745714
2009-05-11,5.657143
2009-05-12,5.761428
2009-05-13,5.378572
2009-05-14,5.297143
2009-05-15,5.5
2009-05-18,5.538571
2009-05-19,5.661428
2009-05-20,5.75
2009-05-21,5.587143
2009-05-22,5.542857
2009-05-26,5.727143
2009-05-27,5.561429
2009-05-28,5.505714
2009-05-29,5.631429
2009-06-01,5.848571
2009-06-02,5.881429
2009-06-03,5.785714
2009-06-04,5.815714
2009-06-05,5.598571
2009-06-08,5.544286
2009-06-09,5.572857
2009-06-10,5.408571
2009-06-11,5.391428
2009-06-12,5.405715
2009-06-15,5.451428
2009-06-16,5.404286
2009-06-17,5.771429
2009-06-18,5.901429
2009-06-19,5.941429
2009-06-22,5.792857
2009-06-23,5.652857
2009-06-24,5.655715
2009-06-25,5.872857
2009-06-26,5.767143
2009-06-29,5.885714
2009-06-30,5.905715
2009-07-01,5.802857
2009-07-02,5.702857
2009-07-06,5.682857
2009-07-07,5.542857
2009-07-08,5.528572
2009-07-09,5.707143
2009-07-10,5.724286
2009-07-13,6.027143
2009-07-14,6.185714
2009-07-15,6.344285
2009-07-16,6.304286
2009-07-17,6.305714
2009-07-20,6.402857
2009-07-21,6.397143
2009-07-22,6.468572
2009-07-23,6.637143
2009-07-24,6.028572
2009-07-27,5.957143
2009-07-28,6.048572
2009-07-29,6.1
2009-07-30,6.23
2009-07-31,6.277143
2009-08-03,6.424286
2009-08-04,6.311429
2009-08-05,6.33
2009-08-06,6.214286
2009-08-07,6.428571
2009-08-10,6.542857
2009-08-11,6.584286
2009-08-12,6.611429
2009-08-13,6.611429
2009-08-14,6.355714
2009-08-17,6.158571
2009-08-18,6.221428
2009-08-19,6.41
2009-08-20,6.425714
2009-08-21,6.442857
2009-08-24,6.331429
2009-08-25,6.351429
