Base,Target,Pearson,k,b,Length,Pearson(sub)
chilunxiang,zhidong,0.1700255415777015,-0.059604644775390625,1.3781041696383463,12198,-0.19811877395652577
dianjichui,cegun,-0.0020929604951970358,0.43213367462158203,-0.9101456082784001,8824,0.4257989770800529
dianjichui,chilunxiang,0.08357718983500116,0.007450580596923828,0.004795944006915593,13591,0.12487423248439573
dianjichui,dianjiheng,0.7373140800280873,-0.2980232238769531,-0.012551851306776385,13629,-0.4283798213205531
dianjichui,fuchen,-0.0017800999754947412,-0.011175870895385742,-0.5687046863067983,14395,-0.13906623334537868
dianjichui,hengjian,0.041916597827801445,2.9318034648895264,-0.016918623089875066,7275,0.9713830793549387
dianjichui,hengxiang ,-0.26394059138507525,-1.1026859283447266,0.457952091307685,8956,-0.7490811274950654
dianjichui,lingxing,-0.030971727686992082,0.4470348358154297,0.1167429440369353,10722,0.6821280242350805
dianjichui,niuzhuan,0.07052955292694563,0.014901161193847656,0.3378061235715917,10088,0.13555226290038833
dianjichui,qianyin,-0.014620832503491313,-0.03725290298461914,-0.07885489978261506,8833,-0.09422661691767825
dianjichui,zhidong,0.02871410351595698,-0.5960464477539062,1.4016126616726579,12284,-0.22042314469439933
dianjiheng,cegun,-0.011462191218334361,0.4470348358154297,-0.8397955684845929,9095,0.8320071746788197
dianjiheng,chilunxiang,-0.01876986747081941,-0.014901161193847656,-7.257793686033312E-4,13541,-0.08335882258011637
dianjiheng,dianjichui,0.7373140800280873,-0.2086162567138672,0.013483752782964063,25158,-0.8209126897625324
dianjiheng,fuchen,-0.011557046503635671,-0.014901161193847656,-0.5680377493832207,14607,-0.247569859571434
dianjiheng,hengjian,-0.015464749303173597,0.03725290298461914,-0.15035888859664315,7007,0.2765335306870384
dianjiheng,hengxiang ,-0.0506069647696897,-0.6854534149169922,0.45111428855277025,9319,-0.9039543250603158
dianjiheng,lingxing,0.05438079434393756,-0.3725290298461914,0.17717376066467483,10500,-0.8947081493866166
dianjiheng,niuzhuan,-0.21438559396526488,-0.7301568984985352,0.28542310339382027,10654,-0.900343081573535
