#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
666,7460.702000,3.776997
667,7460.703000,3.768419
668,7460.704000,3.776426
669,7460.705000,3.783245
670,7460.706000,3.735145
671,7460.707000,3.726865
672,7460.708000,3.71474
673,7460.709000,3.633369
674,7460.710000,3.606213
675,7460.711000,3.57216
676,7460.712000,3.629884
677,7460.713000,3.603564
678,7460.714000,3.617369
679,7460.715000,3.608692
680,7460.716000,3.605961
681,7460.717000,3.538249
682,7460.718000,3.585165
683,7460.719000,3.632246
684,7460.720000,3.61727
685,7460.721000,3.585634
686,7460.722000,3.537988
687,7460.723000,3.424276
688,7460.724000,3.475914
689,7460.725000,3.499264
690,7460.726000,3.48191
691,7460.727000,3.363767
692,7460.728000,3.252929
693,7460.729000,3.269041
694,7460.730000,3.353883
695,7460.731000,3.38008
696,7460.732000,3.435044
697,7460.733000,3.444283
698,7460.734000,3.364788
699,7460.735000,3.195809
700,7460.736000,3.119061
701,7460.737000,3.137317
702,7460.738000,3.187327
703,7460.739000,3.315141
704,7460.740000,3.355453
705,7460.741000,3.311878
706,7460.742000,3.179041
707,7460.743000,3.008916
708,7460.744000,2.963718
709,7460.745000,3.073827
710,7460.746000,3.139487
711,7460.747000,3.200845
712,7460.748000,3.202243
713,7460.749000,3.106168
714,7460.750000,3.057157
715,7460.751000,3.034914
716,7460.752000,3.029311
717,7460.753000,3.066582
718,7460.754000,3.104446
719,7460.755000,3.149736
720,7460.756000,3.181916
721,7460.757000,3.192104
722,7460.758000,3.186703
723,7460.759000,3.155857
724,7460.760000,3.133922
725,7460.761000,3.120204
726,7460.762000,3.177562
727,7460.763000,3.267342
728,7460.764000,3.289204
729,7460.765000,3.228389
730,7460.766000,3.2007
731,7460.767000,3.179693
732,7460.768000,3.214461
733,7460.769000,3.326807
734,7460.770000,3.38066
735,7460.771000,3.385327
736,7460.772000,3.430558
737,7460.773000,3.493703
738,7460.774000,3.534864
739,7460.775000,3.562639
740,7460.776000,3.584977
741,7460.777000,3.595357
742,7460.778000,3.608059
743,7460.779000,3.623461
744,7460.780000,3.630178
745,7460.781000,3.630961
746,7460.782000,3.654841
747,7460.783000,3.703196
748,7460.784000,3.764069
749,7460.785000,3.845289
750,7460.786000,3.889693
751,7460.787000,3.892568
752,7460.788000,3.888161
753,7460.789000,3.861621
754,7460.790000,3.863552
755,7460.791000,3.90009
756,7460.792000,3.934236
757,7460.793000,3.978319
758,7460.794000,4.006566
759,7460.795000,4.013249
760,7460.796000,4.005319
761,7460.797000,4.009664
762,7460.798000,4.005544
